dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.336841,1.563553,7.035627,0.971974,-2.000000,0.000000,3.147275
0.020000,0.317802,1.563449,7.054666,0.931974,-2.000000,0.000000,3.146831
0.020000,0.299562,1.563358,7.072906,0.891974,-2.000000,-0.000000,3.146404
0.020000,0.282123,1.563277,7.090345,0.851974,-2.000000,0.000000,3.145993
0.020000,0.265484,1.563207,7.106985,0.811974,-2.000000,0.000000,3.145599
0.020000,0.249644,1.563147,7.122824,0.771974,-2.000000,-0.000000,3.145223
0.020000,0.234605,1.563095,7.137864,0.731974,-2.000000,0.000000,3.144864
0.020000,0.220366,1.563051,7.152103,0.691974,-2.000000,0.000000,3.144522
0.020000,0.206926,1.563014,7.165543,0.651974,-2.000000,-0.000000,3.144199
0.020000,0.194287,1.562983,7.178182,0.611974,-2.000000,0.000000,3.143893
0.020000,0.182447,1.562957,7.190022,0.571974,-2.000000,0.000000,3.143606
0.020000,0.171408,1.562936,7.201061,0.531974,-2.000000,0.000000,3.143337
0.020000,0.161168,1.562920,7.211300,0.491974,-2.000000,-0.000000,3.143088
0.020000,0.151729,1.562907,7.220740,0.451974,-2.000000,0.000000,3.142857
0.020000,0.143089,1.562897,7.229379,0.411974,-2.000000,0.000000,3.142645
0.020000,0.135250,1.562889,7.237219,0.371974,-2.000000,-0.000000,3.142452
0.020000,0.128210,1.562884,7.244258,0.331974,-2.000000,0.000000,3.142279
0.020000,0.121971,1.562880,7.250498,0.291974,-2.000000,-0.000000,3.142125
0.020000,0.116531,1.562877,7.255937,0.251974,-2.000000,0.000000,3.141990
0.020000,0.111892,1.562876,7.260577,0.211974,-2.000000,-0.000000,3.141875
0.020000,0.108052,1.562875,7.264416,0.171974,-2.000000,0.000000,3.141780
0.020000,0.105013,1.562874,7.267456,0.131974,-2.000000,-0.000000,3.141705
0.020000,0.102773,1.562874,7.269695,0.091974,-2.000000,0.000000,3.141649
0.020000,0.101334,1.562874,7.271135,0.051974,-2.000000,-0.000000,3.141614
0.020000,0.100654,1.562874,7.271814,0.015987,-1.799358,10.032079,3.141597
0.020000,0.100495,1.562874,7.271974,0.000000,-0.799358,50.000000,3.141593
0.020000,0.100495,1.562874,7.271974,0.000000,0.000000,39.967921,3.141593
