dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.547639,1.907345,0.272403,1.034175,1.990504,0.010393,0.005303
0.020000,0.569118,1.907463,0.293883,1.073990,1.990707,0.010128,0.005704
0.020000,0.591394,1.907595,0.316159,1.113808,1.990922,0.010775,0.006117
0.020000,0.614466,1.907741,0.339232,1.153631,1.991154,0.011569,0.006541
0.020000,0.638335,1.907902,0.363101,1.193459,1.991379,0.011272,0.006978
0.020000,0.663000,1.908080,0.387767,1.233291,1.991616,0.011827,0.007425
0.020000,0.688462,1.908275,0.413229,1.273129,1.991880,0.013188,0.007883
0.020000,0.714720,1.908488,0.439489,1.312971,1.992121,0.012071,0.008351
0.020000,0.741776,1.908720,0.466545,1.352819,1.992392,0.013564,0.008830
0.020000,0.769628,1.908973,0.494399,1.392672,1.992669,0.013814,0.009319
0.020000,0.798277,1.909247,0.523049,1.432531,1.992945,0.013800,0.009817
0.020000,0.827724,1.909544,0.552497,1.472396,1.993234,0.014470,0.010324
0.020000,0.857968,1.909864,0.582743,1.512267,1.993534,0.015006,0.010839
0.020000,0.889009,1.910208,0.613785,1.552143,1.993839,0.015246,0.011363
0.020000,0.920847,1.910579,0.645626,1.592026,1.994147,0.015406,0.011895
0.020000,0.953483,1.910976,0.678264,1.631916,1.994476,0.016453,0.012433
0.020000,0.986916,1.911401,0.711701,1.671812,1.994798,0.016096,0.012979
0.020000,1.021148,1.911854,0.745935,1.711715,1.995142,0.017215,0.013532
0.020000,1.056177,1.912338,0.780967,1.751624,1.995485,0.017146,0.014090
0.020000,1.092004,1.912853,0.816798,1.791541,1.995838,0.017653,0.014654
0.020000,1.128629,1.913400,0.853427,1.831465,1.996200,0.018105,0.015223
0.020000,1.166052,1.913981,0.890855,1.871396,1.996570,0.018486,0.015797
0.020000,1.204274,1.914596,0.929082,1.911336,1.996952,0.019085,0.016374
0.020000,1.243294,1.915246,0.968108,1.951282,1.997333,0.019060,0.016955
0.020000,1.282914,1.915929,1.007733,1.981280,1.499904,-24.871462,0.017537
0.020000,1.322735,1.916639,1.047561,1.991370,0.504485,-49.770957,0.018112
0.020000,1.362559,1.917372,1.087391,1.991504,0.006694,-24.889532,0.018678
0.020000,1.402384,1.918127,1.127224,1.991638,0.006693,-0.000054,0.019236
0.020000,1.442212,1.918904,1.167059,1.991772,0.006696,0.000145,0.019784
0.020000,1.482042,1.919703,1.206897,1.991905,0.006694,-0.000108,0.020324
0.020000,1.521874,1.920524,1.246738,1.992039,0.006697,0.000173,0.020855
0.020000,1.561709,1.921365,1.286581,1.992173,0.006695,-0.000115,0.021377
0.020000,1.601546,1.922227,1.326428,1.992307,0.006697,0.000129,0.021889
0.020000,1.641385,1.923109,1.366276,1.992441,0.006696,-0.000058,0.022393
0.020000,1.681226,1.924011,1.406128,1.992575,0.006698,0.000066,0.022888
0.020000,1.721070,1.924933,1.445982,1.992709,0.006697,-0.000010,0.023374
0.020000,1.760916,1.925874,1.485839,1.992843,0.006698,0.000027,0.023852
0.020000,1.800763,1.926834,1.525698,1.992977,0.006698,0.000009,0.024320
0.020000,1.840614,1.927813,1.565561,1.993111,0.006698,0.000014,0.024779
0.020000,1.880466,1.928809,1.605426,1.993245,0.006699,0.000004,0.025229
0.020000,1.920321,1.929824,1.645293,1.993379,0.006699,0.000024,0.025671
0.020000,1.960178,1.930856,1.685163,1.993513,0.006699,-0.000021,0.026103
0.020000,2.000037,1.931905,1.725036,1.993647,0.006700,0.000053,0.026527
0.020000,2.039898,1.932971,1.764912,1.993781,0.006698,-0.000060,0.026941
0.020000,2.079762,1.934053,1.804790,1.993915,0.006700,0.000077,0.027347
0.020000,2.119628,1.935152,1.844671,1.994049,0.006699,-0.000064,0.027744
0.020000,2.159496,1.936266,1.884555,1.994183,0.006700,0.000061,0.028132
0.020000,2.199366,1.937395,1.924441,1.994317,0.006699,-0.000043,0.028510
