dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.489748,1.864702,6.875701,1.263544,-1.990198,0.017135,3.150811
0.020000,0.465274,1.864484,6.900176,1.223746,-1.989909,0.014463,3.150262
0.020000,0.441595,1.864285,6.923855,1.183954,-1.989586,0.016127,3.149727
0.020000,0.418713,1.864104,6.946738,1.144168,-1.989299,0.014372,3.149207
0.020000,0.396626,1.863942,6.968826,1.104388,-1.989019,0.013965,3.148701
0.020000,0.375334,1.863796,6.990118,1.064613,-1.988748,0.013576,3.148210
0.020000,0.354837,1.863665,7.010615,1.024843,-1.988484,0.013205,3.147735
0.020000,0.335136,1.863548,7.030317,0.985078,-1.988227,0.012851,3.147275
0.020000,0.316230,1.863445,7.049223,0.945319,-1.987976,0.012516,3.146831
0.020000,0.298119,1.863354,7.067334,0.905564,-1.987763,0.010657,3.146404
0.020000,0.280803,1.863274,7.084651,0.865813,-1.987513,0.012531,3.145993
0.020000,0.264282,1.863205,7.101172,0.826067,-1.987331,0.009069,3.145599
0.020000,0.248555,1.863145,7.116898,0.786325,-1.987104,0.011377,3.145223
0.020000,0.233624,1.863093,7.131830,0.746586,-1.986914,0.009468,3.144864
0.020000,0.219487,1.863049,7.145967,0.706852,-1.986732,0.009114,3.144522
0.020000,0.206144,1.863013,7.159310,0.667121,-1.986557,0.008773,3.144199
0.020000,0.193597,1.862982,7.171857,0.627393,-1.986388,0.008446,3.143893
0.020000,0.181843,1.862956,7.183611,0.587668,-1.986250,0.006888,3.143606
0.020000,0.170884,1.862936,7.194570,0.547946,-1.986088,0.008102,3.143337
0.020000,0.160720,1.862919,7.204734,0.508227,-1.985961,0.006322,3.143088
0.020000,0.151350,1.862906,7.214105,0.468510,-1.985823,0.006909,3.142857
0.020000,0.142774,1.862896,7.222680,0.428796,-1.985730,0.004674,3.142645
0.020000,0.134992,1.862889,7.230462,0.389084,-1.985612,0.005907,3.142452
0.020000,0.128005,1.862884,7.237450,0.349373,-1.985513,0.004904,3.142279
0.020000,0.121811,1.862880,7.243643,0.309665,-1.985426,0.004353,3.142125
0.020000,0.116412,1.862877,7.249042,0.269957,-1.985366,0.003043,3.141990
0.020000,0.111807,1.862876,7.253647,0.230252,-1.985286,0.003963,3.141875
0.020000,0.107996,1.862875,7.257458,0.190547,-1.985217,0.003442,3.141780
0.020000,0.104979,1.862874,7.260475,0.150843,-1.985204,0.000661,3.141705
0.020000,0.102757,1.862874,7.262698,0.111141,-1.985137,0.003367,3.141649
0.020000,0.101328,1.862874,7.264126,0.071438,-1.985116,0.001066,3.141614
0.020000,0.100653,1.862874,7.264801,0.033728,-1.885531,4.979226,3.141597
0.020000,0.100495,1.862874,7.264960,0.007934,-1.289678,29.792648,3.141593
0.020000,0.100495,1.862874,7.264960,0.000000,-0.396701,44.648841,3.141593
